dt_txt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,main,description,clouds,wind_speed,wind_degree,date,day,time_of_record
2020-03-10 23:30:00+05:30,19.71,19.71,20.93,1010,1010,984,37,Rain,light rain,100,2.96,108,2020-03-10,Tuesday,23:30:00
2020-03-11 02:30:00+05:30,17.64,17.64,18.25,1009,1009,984,55,Rain,light rain,100,4.14,103,2020-03-11,Wednesday,02:30:00
2020-03-11 05:30:00+05:30,17.9,17.9,17.9,1009,1009,983,61,Rain,light rain,99,4.21,44,2020-03-11,Wednesday,05:30:00
2020-03-11 08:30:00+05:30,19.24,19.24,19.24,1011,1011,984,55,Rain,light rain,78,5.93,63,2020-03-11,Wednesday,08:30:00
2020-03-11 11:30:00+05:30,24.54,24.54,24.54,1011,1011,984,36,Rain,light rain,41,7.02,114,2020-03-11,Wednesday,11:30:00
2020-03-11 14:30:00+05:30,28.18,28.18,28.18,1007,1007,981,30,Clear,clear sky,0,6.18,138,2020-03-11,Wednesday,14:30:00
2020-03-11 17:30:00+05:30,26.25,26.25,26.25,1005,1005,979,35,Clouds,few clouds,24,5.95,126,2020-03-11,Wednesday,17:30:00
2020-03-11 20:30:00+05:30,24.13,24.13,24.13,1007,1007,981,43,Clouds,scattered clouds,49,7.08,116,2020-03-11,Wednesday,20:30:00
2020-03-11 23:30:00+05:30,22.45,22.45,22.45,1008,1008,981,48,Clouds,broken clouds,52,6.24,112,2020-03-11,Wednesday,23:30:00
2020-03-12 02:30:00+05:30,19.95,19.95,19.95,1008,1008,982,61,Rain,light rain,33,2.69,107,2020-03-12,Thursday,02:30:00
2020-03-12 05:30:00+05:30,18.81,18.81,18.81,1008,1008,981,68,Clouds,few clouds,17,3.56,111,2020-03-12,Thursday,05:30:00
2020-03-12 08:30:00+05:30,19.39,19.39,19.39,1011,1011,985,67,Clear,clear sky,0,4.18,124,2020-03-12,Thursday,08:30:00
2020-03-12 11:30:00+05:30,26.19,26.19,26.19,1012,1012,985,29,Clear,clear sky,0,4.13,155,2020-03-12,Thursday,11:30:00
2020-03-12 14:30:00+05:30,28.76,28.76,28.76,1009,1009,983,20,Clear,clear sky,0,4.82,155,2020-03-12,Thursday,14:30:00
2020-03-12 17:30:00+05:30,27.73,27.73,27.73,1007,1007,981,24,Clouds,few clouds,13,4.54,150,2020-03-12,Thursday,17:30:00
2020-03-12 20:30:00+05:30,23.57,23.57,23.57,1009,1009,984,28,Clear,clear sky,9,2.13,118,2020-03-12,Thursday,20:30:00
2020-03-12 23:30:00+05:30,22.69,22.69,22.69,1010,1010,984,30,Clear,clear sky,4,3.11,126,2020-03-12,Thursday,23:30:00
2020-03-13 02:30:00+05:30,20.41,20.41,20.41,1010,1010,984,33,Clouds,scattered clouds,25,2.7,167,2020-03-13,Friday,02:30:00
2020-03-13 05:30:00+05:30,18.21,18.21,18.21,1010,1010,984,22,Clouds,few clouds,13,2.61,252,2020-03-13,Friday,05:30:00
2020-03-13 08:30:00+05:30,20.18,20.18,20.18,1013,1013,986,16,Clear,clear sky,0,1.15,211,2020-03-13,Friday,08:30:00
2020-03-13 11:30:00+05:30,25.85,25.85,25.85,1014,1014,987,12,Clear,clear sky,0,2.43,194,2020-03-13,Friday,11:30:00
2020-03-13 14:30:00+05:30,28.77,28.77,28.77,1011,1011,985,10,Clear,clear sky,0,3.03,165,2020-03-13,Friday,14:30:00
2020-03-13 17:30:00+05:30,26.95,26.95,26.95,1009,1009,984,13,Clear,clear sky,0,3.59,182,2020-03-13,Friday,17:30:00
2020-03-13 20:30:00+05:30,21.98,21.98,21.98,1013,1013,987,23,Clear,clear sky,0,3.89,316,2020-03-13,Friday,20:30:00
2020-03-13 23:30:00+05:30,20.06,20.06,20.06,1015,1015,989,38,Clear,clear sky,0,4.86,11,2020-03-13,Friday,23:30:00
2020-03-14 02:30:00+05:30,17.75,17.75,17.75,1015,1015,988,81,Clear,clear sky,0,3.88,103,2020-03-14,Saturday,02:30:00
2020-03-14 05:30:00+05:30,16.44,16.44,16.44,1014,1014,988,82,Clear,clear sky,0,2.31,118,2020-03-14,Saturday,05:30:00
2020-03-14 08:30:00+05:30,18.84,18.84,18.84,1016,1016,990,67,Clear,clear sky,0,2.73,127,2020-03-14,Saturday,08:30:00
2020-03-14 11:30:00+05:30,24.65,24.65,24.65,1016,1016,990,45,Clear,clear sky,0,3.11,135,2020-03-14,Saturday,11:30:00
2020-03-14 14:30:00+05:30,28.45,28.45,28.45,1013,1013,987,25,Clear,clear sky,0,2.45,148,2020-03-14,Saturday,14:30:00
2020-03-14 17:30:00+05:30,25.45,25.45,25.45,1011,1011,985,33,Rain,light rain,38,2.99,30,2020-03-14,Saturday,17:30:00
2020-03-14 20:30:00+05:30,21.85,21.85,21.85,1013,1013,987,44,Rain,light rain,10,5.29,16,2020-03-14,Saturday,20:30:00
2020-03-14 23:30:00+05:30,19.05,19.05,19.05,1014,1014,988,59,Rain,light rain,5,1.96,328,2020-03-14,Saturday,23:30:00
2020-03-15 02:30:00+05:30,17.45,17.45,17.45,1013,1013,988,64,Rain,light rain,0,1.89,20,2020-03-15,Sunday,02:30:00
2020-03-15 05:30:00+05:30,15.78,15.78,15.78,1014,1014,988,74,Rain,light rain,1,1.9,308,2020-03-15,Sunday,05:30:00
2020-03-15 08:30:00+05:30,17.89,17.89,17.89,1016,1016,990,63,Rain,light rain,0,2.92,349,2020-03-15,Sunday,08:30:00
2020-03-15 11:30:00+05:30,24.16,24.16,24.16,1016,1016,989,38,Rain,light rain,0,2.05,6,2020-03-15,Sunday,11:30:00
2020-03-15 14:30:00+05:30,26.95,26.95,26.95,1012,1012,987,31,Clear,clear sky,0,2.64,319,2020-03-15,Sunday,14:30:00
2020-03-11 17:30:00+05:30,24.68,24.68,25.02,1005,1005,979,44,Clouds,few clouds,21,5.35,118,2020-03-11,Wednesday,17:30:00
2020-03-11 20:30:00+05:30,21.4,21.4,21.66,1007,1007,981,58,Clear,clear sky,1,4.96,109,2020-03-11,Wednesday,20:30:00
2020-03-11 23:30:00+05:30,20.53,20.53,20.7,1009,1009,982,63,Clouds,few clouds,24,3.89,110,2020-03-11,Wednesday,23:30:00
2020-03-12 02:30:00+05:30,19.89,19.89,19.98,1009,1009,982,66,Clouds,scattered clouds,48,2.91,116,2020-03-12,Thursday,02:30:00
2020-03-12 05:30:00+05:30,17.89,17.89,17.89,1009,1009,982,70,Clouds,scattered clouds,28,2.09,127,2020-03-12,Thursday,05:30:00
2020-03-12 08:30:00+05:30,19.49,19.49,19.49,1012,1012,986,45,Clear,clear sky,0,2.54,151,2020-03-12,Thursday,08:30:00
2020-03-12 11:30:00+05:30,25.92,25.92,25.92,1013,1013,986,21,Clear,clear sky,0,4.17,153,2020-03-12,Thursday,11:30:00
2020-03-12 14:30:00+05:30,28.9,28.9,28.9,1009,1009,983,18,Clear,clear sky,0,5.36,162,2020-03-12,Thursday,14:30:00
2020-03-12 17:30:00+05:30,27.47,27.47,27.47,1007,1007,981,23,Clear,clear sky,0,3.83,154,2020-03-12,Thursday,17:30:00
2020-03-12 20:30:00+05:30,23.05,23.05,23.05,1009,1009,984,28,Clear,clear sky,0,1.5,160,2020-03-12,Thursday,20:30:00
2020-03-12 23:30:00+05:30,22.19,22.19,22.19,1010,1010,984,35,Clear,clear sky,0,2.92,102,2020-03-12,Thursday,23:30:00
2020-03-13 02:30:00+05:30,19.49,19.49,19.49,1010,1010,984,45,Clear,clear sky,1,2.59,184,2020-03-13,Friday,02:30:00
2020-03-13 05:30:00+05:30,17.98,17.98,17.98,1009,1009,984,26,Clouds,few clouds,12,2.23,263,2020-03-13,Friday,05:30:00
2020-03-13 08:30:00+05:30,20.1,20.1,20.1,1012,1012,986,18,Clear,clear sky,0,1.49,266,2020-03-13,Friday,08:30:00
2020-03-13 11:30:00+05:30,26.25,26.25,26.25,1013,1013,987,10,Clear,clear sky,0,2.35,250,2020-03-13,Friday,11:30:00
2020-03-13 14:30:00+05:30,28.83,28.83,28.83,1011,1011,984,8,Clear,clear sky,0,4.44,212,2020-03-13,Friday,14:30:00
2020-03-13 17:30:00+05:30,26.55,26.55,26.55,1009,1009,983,13,Clear,clear sky,0,3.26,239,2020-03-13,Friday,17:30:00
2020-03-13 20:30:00+05:30,21.17,21.17,21.17,1013,1013,987,25,Clear,clear sky,0,3.82,303,2020-03-13,Friday,20:30:00
2020-03-13 23:30:00+05:30,20.17,20.17,20.17,1015,1015,988,33,Clear,clear sky,0,3.82,61,2020-03-13,Friday,23:30:00
2020-03-14 02:30:00+05:30,16.16,16.16,16.16,1014,1014,988,84,Clear,clear sky,0,1.99,169,2020-03-14,Saturday,02:30:00
2020-03-14 05:30:00+05:30,15.84,15.84,15.84,1014,1014,987,86,Clear,clear sky,4,1.97,118,2020-03-14,Saturday,05:30:00
2020-03-14 08:30:00+05:30,18.12,18.12,18.12,1016,1016,990,77,Rain,light rain,30,2.4,108,2020-03-14,Saturday,08:30:00
2020-03-14 11:30:00+05:30,23.19,23.19,23.19,1017,1017,990,52,Clouds,few clouds,24,2.2,123,2020-03-14,Saturday,11:30:00
2020-03-14 14:30:00+05:30,26.82,26.82,26.82,1013,1013,987,31,Clear,clear sky,0,2.47,139,2020-03-14,Saturday,14:30:00
2020-03-14 17:30:00+05:30,26.21,26.21,26.21,1011,1011,985,29,Clear,clear sky,6,1.64,214,2020-03-14,Saturday,17:30:00
2020-03-14 20:30:00+05:30,22.1,22.1,22.1,1013,1013,987,31,Clear,clear sky,0,1.59,342,2020-03-14,Saturday,20:30:00
2020-03-14 23:30:00+05:30,20.44,20.44,20.44,1014,1014,989,45,Clear,clear sky,0,2.27,63,2020-03-14,Saturday,23:30:00
2020-03-15 02:30:00+05:30,17.99,17.99,17.99,1014,1014,988,61,Clear,clear sky,0,1.12,138,2020-03-15,Sunday,02:30:00
2020-03-15 05:30:00+05:30,17.16,17.16,17.16,1013,1013,987,61,Clear,clear sky,0,1.49,139,2020-03-15,Sunday,05:30:00
2020-03-15 08:30:00+05:30,19.49,19.49,19.49,1015,1015,989,52,Clear,clear sky,0,1.16,162,2020-03-15,Sunday,08:30:00
2020-03-15 11:30:00+05:30,25.76,25.76,25.76,1015,1015,990,34,Clear,clear sky,0,0.73,69,2020-03-15,Sunday,11:30:00
2020-03-15 14:30:00+05:30,27.95,27.95,27.95,1012,1012,986,26,Clear,clear sky,2,1.31,72,2020-03-15,Sunday,14:30:00
2020-03-15 17:30:00+05:30,26.25,26.25,26.25,1010,1010,985,30,Clouds,scattered clouds,48,1.34,59,2020-03-15,Sunday,17:30:00
2020-03-15 20:30:00+05:30,23.48,23.48,23.48,1012,1012,986,33,Clear,clear sky,1,3.29,358,2020-03-15,Sunday,20:30:00
2020-03-15 23:30:00+05:30,21.53,21.53,21.53,1012,1012,987,44,Clouds,few clouds,15,3.11,357,2020-03-15,Sunday,23:30:00
2020-03-16 02:30:00+05:30,19.47,19.47,19.47,1012,1012,987,52,Clouds,few clouds,12,2.37,337,2020-03-16,Monday,02:30:00
2020-03-16 05:30:00+05:30,18.61,18.61,18.61,1012,1012,986,55,Clouds,broken clouds,55,2.14,350,2020-03-16,Monday,05:30:00
2020-03-16 08:30:00+05:30,20.53,20.53,20.53,1014,1014,988,48,Clouds,overcast clouds,96,2.27,339,2020-03-16,Monday,08:30:00
2020-03-16 11:30:00+05:30,26.15,26.15,26.15,1014,1014,988,30,Clouds,overcast clouds,92,2.44,342,2020-03-16,Monday,11:30:00
2020-03-16 14:30:00+05:30,28.8,28.8,28.8,1012,1012,986,22,Clouds,overcast clouds,92,1.81,305,2020-03-16,Monday,14:30:00
2020-03-12 17:30:00+05:30,24.89,24.89,27.35,1008,1008,982,20,Clear,clear sky,0,3.97,144,2020-03-12,Thursday,17:30:00
2020-03-12 20:30:00+05:30,22.19,22.19,24.04,1010,1010,984,25,Clear,clear sky,7,1.69,144,2020-03-12,Thursday,20:30:00
2020-03-12 23:30:00+05:30,20.92,20.92,22.15,1011,1011,985,33,Clouds,scattered clouds,33,2.19,262,2020-03-12,Thursday,23:30:00
2020-03-13 02:30:00+05:30,19.94,19.94,20.56,1010,1010,984,37,Rain,light rain,49,1.67,359,2020-03-13,Friday,02:30:00
2020-03-13 05:30:00+05:30,19.38,19.38,19.38,1010,1010,983,48,Clouds,scattered clouds,25,1.4,298,2020-03-13,Friday,05:30:00
2020-03-13 08:30:00+05:30,20.53,20.53,20.53,1012,1012,986,46,Clear,clear sky,0,0.47,259,2020-03-13,Friday,08:30:00
2020-03-13 11:30:00+05:30,26.84,26.84,26.84,1013,1013,987,18,Clear,clear sky,0,0.69,262,2020-03-13,Friday,11:30:00
2020-03-13 14:30:00+05:30,28.7,28.7,28.7,1010,1010,984,11,Clear,clear sky,0,1.86,211,2020-03-13,Friday,14:30:00
2020-03-13 17:30:00+05:30,27.24,27.24,27.24,1009,1009,982,14,Clear,clear sky,0,4.15,239,2020-03-13,Friday,17:30:00
2020-03-13 20:30:00+05:30,21.85,21.85,21.85,1013,1013,987,20,Clear,clear sky,0,4.05,308,2020-03-13,Friday,20:30:00
2020-03-13 23:30:00+05:30,19.85,19.85,19.85,1015,1015,988,29,Clear,clear sky,0,2.19,1,2020-03-13,Friday,23:30:00
2020-03-14 02:30:00+05:30,18.45,18.45,18.45,1014,1014,987,43,Clear,clear sky,0,0.89,119,2020-03-14,Saturday,02:30:00
2020-03-14 05:30:00+05:30,16.13,16.13,16.13,1014,1014,987,74,Clear,clear sky,0,1.14,147,2020-03-14,Saturday,05:30:00
2020-03-14 08:30:00+05:30,18.03,18.03,18.03,1016,1016,990,66,Clear,clear sky,0,1.21,148,2020-03-14,Saturday,08:30:00
2020-03-14 11:30:00+05:30,24.45,24.45,24.45,1016,1016,990,32,Clear,clear sky,0,0.47,360,2020-03-14,Saturday,11:30:00
2020-03-14 14:30:00+05:30,27.13,27.13,27.13,1012,1012,986,23,Clear,clear sky,0,1.11,224,2020-03-14,Saturday,14:30:00
2020-03-14 17:30:00+05:30,23.85,23.85,23.85,1010,1010,984,30,Clouds,few clouds,20,5.84,287,2020-03-14,Saturday,17:30:00
2020-03-14 20:30:00+05:30,21.12,21.12,21.12,1014,1014,987,34,Clear,clear sky,1,3.86,39,2020-03-14,Saturday,20:30:00
2020-03-14 23:30:00+05:30,17.49,17.49,17.49,1014,1014,988,61,Clear,clear sky,1,3.42,115,2020-03-14,Saturday,23:30:00
2020-03-15 02:30:00+05:30,15.62,15.62,15.62,1014,1014,988,74,Clear,clear sky,0,2.26,127,2020-03-15,Sunday,02:30:00
2020-03-15 05:30:00+05:30,15.64,15.64,15.64,1014,1014,988,71,Clear,clear sky,0,0.86,274,2020-03-15,Sunday,05:30:00
2020-03-15 08:30:00+05:30,18.75,18.75,18.75,1016,1016,990,57,Clear,clear sky,0,1.27,16,2020-03-15,Sunday,08:30:00
2020-03-15 11:30:00+05:30,23.89,23.89,23.89,1016,1016,990,34,Clear,clear sky,0,2.47,36,2020-03-15,Sunday,11:30:00
2020-03-15 14:30:00+05:30,26.46,26.46,26.46,1013,1013,987,23,Clear,clear sky,0,1.81,24,2020-03-15,Sunday,14:30:00
2020-03-15 17:30:00+05:30,25.52,25.52,25.52,1011,1011,986,25,Clear,clear sky,0,2.69,312,2020-03-15,Sunday,17:30:00
2020-03-15 20:30:00+05:30,22.19,22.19,22.19,1013,1013,988,35,Clear,clear sky,0,3.76,339,2020-03-15,Sunday,20:30:00
2020-03-15 23:30:00+05:30,20.95,20.95,20.95,1014,1014,988,44,Clouds,scattered clouds,33,3.11,6,2020-03-15,Sunday,23:30:00
2020-03-16 02:30:00+05:30,19.2,19.2,19.2,1013,1013,988,51,Clouds,broken clouds,84,2.81,343,2020-03-16,Monday,02:30:00
2020-03-16 05:30:00+05:30,17.7,17.7,17.7,1012,1012,987,55,Clouds,overcast clouds,92,2.35,313,2020-03-16,Monday,05:30:00
2020-03-16 08:30:00+05:30,19.12,19.12,19.12,1015,1015,989,50,Clouds,overcast clouds,100,2.68,317,2020-03-16,Monday,08:30:00
2020-03-16 11:30:00+05:30,24.45,24.45,24.45,1015,1015,989,33,Clouds,overcast clouds,100,3.14,330,2020-03-16,Monday,11:30:00
2020-03-16 14:30:00+05:30,27.08,27.08,27.08,1013,1013,987,26,Clouds,overcast clouds,100,3.25,323,2020-03-16,Monday,14:30:00
2020-03-16 17:30:00+05:30,26.05,26.05,26.05,1012,1012,986,30,Clouds,overcast clouds,100,2.82,346,2020-03-16,Monday,17:30:00
2020-03-16 20:30:00+05:30,22.43,22.43,22.43,1014,1014,989,43,Clouds,broken clouds,67,2.41,325,2020-03-16,Monday,20:30:00
2020-03-16 23:30:00+05:30,20.85,20.85,20.85,1015,1015,989,48,Clouds,scattered clouds,33,2.62,354,2020-03-16,Monday,23:30:00
2020-03-17 02:30:00+05:30,19.18,19.18,19.18,1013,1013,988,50,Clear,clear sky,0,2.8,349,2020-03-17,Tuesday,02:30:00
2020-03-17 05:30:00+05:30,17.68,17.68,17.68,1013,1013,987,49,Clear,clear sky,0,2.67,339,2020-03-17,Tuesday,05:30:00
2020-03-17 08:30:00+05:30,20.07,20.07,20.07,1015,1015,989,42,Clear,clear sky,0,2.72,325,2020-03-17,Tuesday,08:30:00
2020-03-17 11:30:00+05:30,26.45,26.45,26.45,1015,1015,990,27,Clear,clear sky,0,2.79,320,2020-03-17,Tuesday,11:30:00
2020-03-17 14:30:00+05:30,29.85,29.85,29.85,1013,1013,987,18,Clear,clear sky,0,2.98,304,2020-03-17,Tuesday,14:30:00
2020-03-13 17:30:00+05:30,24.96,24.96,26.65,1011,1011,984,15,Clouds,few clouds,22,2.54,163,2020-03-13,Friday,17:30:00
2020-03-13 20:30:00+05:30,20.5,20.5,21.77,1014,1014,988,23,Clear,clear sky,0,2.74,296,2020-03-13,Friday,20:30:00
2020-03-13 23:30:00+05:30,19.51,19.51,20.35,1015,1015,989,23,Clear,clear sky,0,3.62,345,2020-03-13,Friday,23:30:00
2020-03-14 02:30:00+05:30,18.13,18.13,18.55,1014,1014,987,49,Rain,light rain,0,2.84,30,2020-03-14,Saturday,02:30:00
2020-03-14 05:30:00+05:30,16.97,16.97,16.97,1015,1015,988,77,Rain,light rain,0,2.66,109,2020-03-14,Saturday,05:30:00
2020-03-14 08:30:00+05:30,18.05,18.05,18.05,1016,1016,990,79,Rain,light rain,14,2.4,121,2020-03-14,Saturday,08:30:00
2020-03-14 11:30:00+05:30,22.15,22.15,22.15,1015,1015,989,61,Clouds,few clouds,17,2.44,177,2020-03-14,Saturday,11:30:00
2020-03-14 14:30:00+05:30,26.14,26.14,26.14,1012,1012,986,31,Clear,clear sky,1,3.17,264,2020-03-14,Saturday,14:30:00
2020-03-14 17:30:00+05:30,23.55,23.55,23.55,1010,1010,984,31,Clouds,few clouds,12,5.77,300,2020-03-14,Saturday,17:30:00
2020-03-14 20:30:00+05:30,19.65,19.65,19.65,1013,1013,987,41,Clear,clear sky,0,0.83,275,2020-03-14,Saturday,20:30:00
2020-03-14 23:30:00+05:30,16.45,16.45,16.45,1014,1014,988,56,Clouds,few clouds,12,2.17,171,2020-03-14,Saturday,23:30:00
2020-03-15 02:30:00+05:30,16.4,16.4,16.4,1013,1013,987,53,Clear,clear sky,0,1.25,256,2020-03-15,Sunday,02:30:00
2020-03-15 05:30:00+05:30,15.5,15.5,15.5,1014,1014,987,53,Clouds,few clouds,13,1.31,243,2020-03-15,Sunday,05:30:00
2020-03-15 08:30:00+05:30,18.09,18.09,18.09,1016,1016,990,47,Clear,clear sky,0,0.65,129,2020-03-15,Sunday,08:30:00
2020-03-15 11:30:00+05:30,23.75,23.75,23.75,1016,1016,990,33,Clear,clear sky,0,1.48,33,2020-03-15,Sunday,11:30:00
2020-03-15 14:30:00+05:30,26.65,26.65,26.65,1014,1014,988,26,Clear,clear sky,0,1.17,22,2020-03-15,Sunday,14:30:00
2020-03-15 17:30:00+05:30,25.01,25.01,25.01,1012,1012,986,33,Clear,clear sky,0,3.86,339,2020-03-15,Sunday,17:30:00
2020-03-15 20:30:00+05:30,21.86,21.86,21.86,1014,1014,989,44,Clouds,few clouds,18,3.76,351,2020-03-15,Sunday,20:30:00
2020-03-15 23:30:00+05:30,20.65,20.65,20.65,1014,1014,989,48,Clouds,scattered clouds,42,2.39,350,2020-03-15,Sunday,23:30:00
2020-03-16 02:30:00+05:30,19.43,19.43,19.43,1014,1014,988,52,Clouds,overcast clouds,100,3.14,10,2020-03-16,Monday,02:30:00
2020-03-16 05:30:00+05:30,17.99,17.99,17.99,1013,1013,988,55,Clouds,overcast clouds,100,2.25,328,2020-03-16,Monday,05:30:00
2020-03-16 08:30:00+05:30,19.04,19.04,19.04,1016,1016,990,52,Clouds,overcast clouds,100,2.46,295,2020-03-16,Monday,08:30:00
2020-03-16 11:30:00+05:30,24.95,24.95,24.95,1016,1016,990,30,Clouds,overcast clouds,100,2.85,316,2020-03-16,Monday,11:30:00
2020-03-16 14:30:00+05:30,27.07,27.07,27.07,1014,1014,988,24,Clouds,overcast clouds,98,3.9,338,2020-03-16,Monday,14:30:00
2020-03-16 17:30:00+05:30,25.95,25.95,25.95,1012,1012,987,30,Clouds,broken clouds,74,4.14,351,2020-03-16,Monday,17:30:00
2020-03-16 20:30:00+05:30,22.36,22.36,22.36,1014,1014,989,43,Clear,clear sky,0,2.41,354,2020-03-16,Monday,20:30:00
2020-03-16 23:30:00+05:30,20.55,20.55,20.55,1015,1015,990,49,Clear,clear sky,0,2.21,346,2020-03-16,Monday,23:30:00
2020-03-17 02:30:00+05:30,19.12,19.12,19.12,1014,1014,989,51,Clear,clear sky,0,2.38,355,2020-03-17,Tuesday,02:30:00
2020-03-17 05:30:00+05:30,17.74,17.74,17.74,1014,1014,988,52,Clear,clear sky,0,2.5,341,2020-03-17,Tuesday,05:30:00
2020-03-17 08:30:00+05:30,20.43,20.43,20.43,1015,1015,990,42,Clouds,broken clouds,66,2.44,337,2020-03-17,Tuesday,08:30:00
2020-03-17 11:30:00+05:30,26.85,26.85,26.85,1015,1015,990,25,Clouds,scattered clouds,35,3.4,326,2020-03-17,Tuesday,11:30:00
2020-03-17 14:30:00+05:30,29.65,29.65,29.65,1012,1012,987,20,Clear,clear sky,0,3.45,315,2020-03-17,Tuesday,14:30:00
2020-03-17 17:30:00+05:30,28.25,28.25,28.25,1011,1011,986,24,Clear,clear sky,0,3.18,321,2020-03-17,Tuesday,17:30:00
2020-03-17 20:30:00+05:30,24.15,24.15,24.15,1014,1014,988,36,Clear,clear sky,0,2.56,339,2020-03-17,Tuesday,20:30:00
2020-03-17 23:30:00+05:30,22.47,22.47,22.47,1013,1013,988,41,Clear,clear sky,0,2.36,355,2020-03-17,Tuesday,23:30:00
2020-03-18 02:30:00+05:30,21.45,21.45,21.45,1012,1012,986,40,Clear,clear sky,0,3.82,2,2020-03-18,Wednesday,02:30:00
2020-03-18 05:30:00+05:30,20.15,20.15,20.15,1011,1011,986,38,Clear,clear sky,0,2.68,357,2020-03-18,Wednesday,05:30:00
2020-03-18 08:30:00+05:30,20.66,20.66,20.66,1013,1013,988,42,Clear,clear sky,0,2.84,267,2020-03-18,Wednesday,08:30:00
2020-03-18 11:30:00+05:30,27.75,27.75,27.75,1013,1013,988,25,Clear,clear sky,0,3.57,309,2020-03-18,Wednesday,11:30:00
2020-03-18 14:30:00+05:30,30.75,30.75,30.75,1010,1010,985,19,Clear,clear sky,0,4.4,315,2020-03-18,Wednesday,14:30:00
2020-03-14 17:30:00+05:30,17.5,17.5,23.27,1011,1011,985,32,Clear,clear sky,8,4.3,282,2020-03-14,Saturday,17:30:00
2020-03-14 20:30:00+05:30,15.45,15.45,19.78,1013,1013,987,39,Clear,clear sky,0,4.37,305,2020-03-14,Saturday,20:30:00
2020-03-14 23:30:00+05:30,15.07,15.07,17.95,1014,1014,988,44,Clear,clear sky,0,2.54,329,2020-03-14,Saturday,23:30:00
2020-03-15 02:30:00+05:30,15.47,15.47,16.91,1014,1014,987,51,Clear,clear sky,0,1.47,16,2020-03-15,Sunday,02:30:00
2020-03-15 05:30:00+05:30,15.83,15.83,15.83,1014,1014,988,58,Clear,clear sky,0,0.92,248,2020-03-15,Sunday,05:30:00
2020-03-15 08:30:00+05:30,17.83,17.83,17.83,1017,1017,990,53,Clear,clear sky,0,2.3,280,2020-03-15,Sunday,08:30:00
2020-03-15 11:30:00+05:30,22.49,22.49,22.49,1017,1017,991,35,Clear,clear sky,0,2.38,338,2020-03-15,Sunday,11:30:00
2020-03-15 14:30:00+05:30,25.09,25.09,25.09,1014,1014,988,26,Clear,clear sky,0,2.29,349,2020-03-15,Sunday,14:30:00
2020-03-15 17:30:00+05:30,24.38,24.38,24.38,1012,1012,987,29,Clear,clear sky,0,3.4,320,2020-03-15,Sunday,17:30:00
2020-03-15 20:30:00+05:30,21.5,21.5,21.5,1015,1015,989,38,Clouds,scattered clouds,41,2.95,327,2020-03-15,Sunday,20:30:00
2020-03-15 23:30:00+05:30,19.71,19.71,19.71,1015,1015,989,53,Clouds,broken clouds,71,2.55,337,2020-03-15,Sunday,23:30:00
2020-03-16 02:30:00+05:30,18.49,18.49,18.49,1014,1014,989,59,Clouds,overcast clouds,100,1.69,329,2020-03-16,Monday,02:30:00
2020-03-16 05:30:00+05:30,17.15,17.15,17.15,1013,1013,988,61,Clouds,overcast clouds,100,2.71,312,2020-03-16,Monday,05:30:00
2020-03-16 08:30:00+05:30,18.94,18.94,18.94,1016,1016,990,52,Clouds,overcast clouds,100,2.72,324,2020-03-16,Monday,08:30:00
2020-03-16 11:30:00+05:30,25.19,25.19,25.19,1015,1015,990,29,Clouds,overcast clouds,100,3.4,350,2020-03-16,Monday,11:30:00
2020-03-16 14:30:00+05:30,28.43,28.43,28.43,1013,1013,988,22,Clouds,overcast clouds,88,3.61,334,2020-03-16,Monday,14:30:00
2020-03-16 17:30:00+05:30,26.65,26.65,26.65,1012,1012,987,30,Clouds,broken clouds,61,3.95,335,2020-03-16,Monday,17:30:00
2020-03-16 20:30:00+05:30,23.1,23.1,23.1,1014,1014,989,40,Clear,clear sky,0,2.74,348,2020-03-16,Monday,20:30:00
2020-03-16 23:30:00+05:30,21.37,21.37,21.37,1015,1015,989,43,Clear,clear sky,0,1.56,341,2020-03-16,Monday,23:30:00
2020-03-17 02:30:00+05:30,19.8,19.8,19.8,1014,1014,988,48,Clear,clear sky,0,2.39,338,2020-03-17,Tuesday,02:30:00
2020-03-17 05:30:00+05:30,18.32,18.32,18.32,1013,1013,987,53,Clear,clear sky,0,1.91,337,2020-03-17,Tuesday,05:30:00
2020-03-17 08:30:00+05:30,20.53,20.53,20.53,1015,1015,989,45,Clear,clear sky,0,2.7,339,2020-03-17,Tuesday,08:30:00
2020-03-17 11:30:00+05:30,26.65,26.65,26.65,1015,1015,989,29,Clear,clear sky,9,3.61,324,2020-03-17,Tuesday,11:30:00
2020-03-17 14:30:00+05:30,29.57,29.57,29.57,1012,1012,987,21,Clear,clear sky,0,3.74,306,2020-03-17,Tuesday,14:30:00
2020-03-17 17:30:00+05:30,28.25,28.25,28.25,1011,1011,985,24,Clouds,few clouds,12,3.23,315,2020-03-17,Tuesday,17:30:00
2020-03-17 20:30:00+05:30,24.35,24.35,24.35,1013,1013,988,34,Clear,clear sky,0,2.03,351,2020-03-17,Tuesday,20:30:00
2020-03-17 23:30:00+05:30,23.05,23.05,23.05,1013,1013,988,38,Clouds,scattered clouds,27,2.02,5,2020-03-17,Tuesday,23:30:00
2020-03-18 02:30:00+05:30,21.15,21.15,21.15,1012,1012,986,43,Clouds,few clouds,18,2.66,2,2020-03-18,Wednesday,02:30:00
